year,month,day,capacity,base_demand,base_price_economy,base_price_business,no_show_prob
1958,Jan,7,250,409,214.31,656.16,0.0163
1958,Jan,8,150,357,246.79,666.26,0.029
1958,Jan,9,200,314,257.5,811.48,0.145
1958,Jan,10,150,355,130.72,516.05,0.0917
1958,Jan,11,200,385,160.51,610.66,0.1739
1958,Jan,12,150,354,209.24,598.62,0.033
1958,Jan,13,250,370,185.25,528.37,0.0122
1958,Jan,14,200,464,299.28,972.71,0.176
1958,Jan,15,300,281,223.18,578.93,0.1398
1958,Jan,16,300,407,239.71,742.56,0.1635
1958,Jan,17,250,347,267.71,761.76,0.0709
1958,Jan,18,200,378,189.74,649.99,0.0313
1958,Jan,19,200,383,210.18,835.22,0.0561
1958,Jan,20,200,394,282.53,1008.92,0.0626
1958,Jan,21,250,372,102.78,378.08,0.0718
1958,Jan,22,200,413,132.41,484.72,0.0194
1958,Jan,23,200,291,239.52,747.07,0.0442
1958,Jan,24,250,467,222.85,655.67,0.1335
1958,Jan,25,150,365,275.6,798.29,0.0714
1958,Jan,26,300,275,278.79,889.15,0.2551
1958,Jan,27,300,407,179.1,591.48,0.0856
1958,Jan,28,250,420,169.14,604.47,0.0567
1958,Jan,29,300,275,222.18,752.91,0.1558
1958,Jan,30,200,271,104.48,379.78,0.1177
1958,Feb,1,250,222,192.9,534.93,0.1089
1958,Feb,2,300,368,141.63,549.42,0.1189
1958,Feb,3,250,255,283.65,1129.22,0.0294
1958,Feb,4,300,314,121.6,416.72,0.1775
1958,Feb,5,150,323,114.83,287.55,0.0616
1958,Feb,6,300,398,209.69,743.56,0.0806
1958,Feb,7,150,265,182.26,464.22,0.0934
1958,Feb,8,200,410,164.32,556.72,0.0831
1958,Feb,9,200,221,265.84,1030.56,0.1324
1958,Feb,10,250,341,118.03,310.46,0.1084
1958,Feb,11,300,355,200.44,637.76,0.1914
1958,Feb,12,150,324,175.39,675.25,0.1121
1958,Feb,13,150,301,155.86,490.94,0.0428
1958,Feb,14,150,314,228.21,866.8,0.0514
1958,Feb,15,200,432,221.45,619.78,0.0944
1958,Feb,16,300,287,177.06,517.18,0.0706
1958,Feb,17,250,390,143.43,509.27,0.0714
1958,Feb,18,300,248,274.84,959.44,0.0675
1958,Feb,19,250,415,269.77,1060.99,0.1582
1958,Feb,20,250,381,223.69,711.52,0.0519
1958,Feb,21,200,221,163.21,603.25,0.1684
1958,Feb,22,150,252,138.14,371.44,0.0526
1958,Feb,23,200,235,185.68,492.83,0.102
1958,Feb,24,200,350,266.11,1001.04,0.0188
1958,Feb,25,150,269,260.22,1006.59,0.0493
1958,Feb,26,300,281,190.49,727.45,0.061
1958,Feb,27,300,393,118.02,439.89,0.0384
1958,Feb,28,200,371,128.56,474.63,0.1173
1958,Feb,29,300,307,189.82,753.6,0.172
1958,Feb,30,150,394,154.51,566.49,0.0242
1958,Mar,1,300,317,196.48,519.31,0.0255
1958,Mar,2,250,279,292.63,758.03,0.0836
1958,Mar,3,150,364,134.34,508.34,0.0515
1958,Mar,4,300,452,132.13,506.13,0.0701
1958,Mar,5,200,287,108.47,317.03,0.1726
1958,Mar,6,200,299,269.74,687.39,0.1895
1958,Mar,7,200,420,114.6,441.65,0.0673
1958,Mar,8,200,407,222.11,857.4,0.0727
1958,Mar,9,150,386,246.3,630.94,0.0321
1958,Mar,10,150,334,165.25,659.32,0.1301
1958,Mar,11,150,387,265.11,987.33,0.1187
1958,Mar,12,250,397,140.15,375.43,0.0251
1958,Mar,13,300,331,130.26,360.34,0.0915
1958,Mar,14,200,497,180.81,544.39,0.0401
1958,Mar,15,200,344,233.39,898.67,0.1104
1958,Mar,16,250,369,277.8,1023.32,0.0459
1958,Mar,17,150,475,183.7,566.44,0.0858
1958,Mar,18,250,372,278.58,1078.5,0.0735
1958,Mar,19,300,414,271.1,946.55,0.1803
1958,Mar,20,150,268,215.25,809.78,0.1378
1958,Mar,21,150,418,128.21,402.48,0.0328
1958,Mar,22,250,374,246.02,766.82,0.0389
1958,Mar,23,300,351,213.28,779.11,0.1888
1958,Mar,24,250,426,151.86,380.74,0.0769
1958,Mar,25,250,382,158.51,468.36,0.0939
1958,Mar,26,200,438,110.14,288.68,0.0948
1958,Mar,27,300,478,258.08,840.58,0.1078
1958,Mar,28,150,464,158.65,518.88,0.0941
1958,Mar,29,150,487,292.12,1052.11,0.1961
1958,Mar,30,250,442,278.23,931.84,0.0572
1958,Apr,1,300,370,216.88,859.41,0.0264
1958,Apr,2,250,351,253.84,705.65,0.1847
1958,Apr,3,200,347,126.49,465.28,0.1387
1958,Apr,4,250,316,131.56,400.8,0.0862
1958,Apr,5,300,243,245.46,778.89,0.0489
1958,Apr,6,200,350,273.1,1063.08,0.0235
1958,Apr,7,200,343,217.1,565.75,0.1098
1958,Apr,8,150,282,131.05,371.44,0.119
1958,Apr,9,150,328,196.65,596.26,0.0229
1958,Apr,10,200,325,203.51,662.12,0.0708
1958,Apr,11,150,352,186.42,495.08,0.0286
1958,Apr,12,300,318,284.18,886.99,0.1186
1958,Apr,13,200,352,135.88,514.37,0.139
1958,Apr,14,200,409,269.61,1058.71,0.0537
1958,Apr,15,250,321,142.06,478.74,0.1169
1958,Apr,16,200,315,116.22,446.74,0.0699
1958,Apr,17,250,228,210.95,537.34,0.0493
1958,Apr,18,250,300,130.65,498.16,0.0884
1958,Apr,19,200,364,214.11,578.06,0.0302
1958,Apr,20,150,382,296.05,1049.22,0.0223
1958,Apr,21,250,255,269.72,1018.11,0.2349
1958,Apr,22,300,423,237.36,735.11,0.0162
1958,Apr,23,200,302,193.14,503.65,0.2554
1958,Apr,24,200,350,216.2,714.6,0.0579
1958,Apr,25,150,352,270.71,765.42,0.0578
1958,Apr,26,250,361,132.17,346.93,0.0368
1958,Apr,27,250,235,280.47,1053.2,0.2225
1958,Apr,28,150,287,141.28,366.32,0.0164
1958,Apr,29,150,425,126.35,339.57,0.2058
1958,Apr,30,250,181,203.78,552.48,0.0161
1958,May,1,200,379,140.82,469.11,0.2421
1958,May,2,200,354,153.44,495.38,0.1437
1958,May,3,250,470,116.06,305.88,0.0658
1958,May,4,300,429,160.82,451.4,0.0995
1958,May,5,300,316,130.5,467.46,0.0213
1958,May,6,300,330,130.17,363.24,0.0117
1958,May,7,300,274,259.54,947.67,0.04
1958,May,8,150,287,229.68,662.98,0.0457
1958,May,9,200,278,242.52,829.66,0.0497
1958,May,10,250,354,253.96,946.33,0.0689
1958,May,11,150,250,134.16,490.4,0.0644
1958,May,12,200,306,214.68,611.96,0.2162
1958,May,13,250,336,252.23,676.39,0.0684
1958,May,14,300,415,128.91,455.77,0.1022
1958,May,15,300,318,224.24,762.95,0.1721
1958,May,16,150,247,244.27,828.64,0.2226
1958,May,17,300,323,258.28,653.95,0.1884
1958,May,18,200,373,213.44,607.46,0.0536
1958,May,19,150,211,269.1,903.51,0.0782
1958,May,20,200,250,159.47,620.97,0.3458
1958,May,21,150,404,107.79,274.5,0.0204
1958,May,22,150,381,237.51,731.39,0.0596
1958,May,23,250,330,145.61,545.62,0.0943
1958,May,24,300,254,116.5,406.54,0.1362
1958,May,25,200,353,102.43,257.29,0.1307
1958,May,26,200,424,202.02,617.49,0.1594
1958,May,27,250,388,206.49,606.43,0.0861
1958,May,28,150,406,214.63,803.83,0.0535
1958,May,29,250,285,157.33,626.13,0.0341
1958,May,30,150,483,153.4,503.47,0.1951
1958,Jun,1,300,367,188.93,636.89,0.0393
1958,Jun,2,250,518,208.69,691.07,0.0329
1958,Jun,3,250,468,233.12,626.82,0.0907
1958,Jun,4,150,470,253.91,800.88,0.0626
1958,Jun,5,200,360,147.05,406.8,0.0284
1958,Jun,6,200,457,194.8,548.0,0.032
1958,Jun,7,200,273,150.05,389.98,0.0247
1958,Jun,8,250,392,231.47,809.07,0.0354
1958,Jun,9,150,398,230.48,810.92,0.0702
1958,Jun,10,150,268,104.89,311.84,0.1115
1958,Jun,11,200,410,222.55,829.08,0.0285
1958,Jun,12,300,442,261.46,1026.31,0.167
1958,Jun,13,250,435,231.04,736.44,0.0937
1958,Jun,14,150,481,147.72,393.96,0.0593
1958,Jun,15,250,335,227.64,785.12,0.1214
1958,Jun,16,150,366,104.69,315.53,0.1571
1958,Jun,17,150,589,183.33,624.92,0.0824
1958,Jun,18,150,431,230.2,786.13,0.0436
1958,Jun,19,250,413,179.96,598.06,0.0434
1958,Jun,20,200,434,259.75,684.15,0.0773
1958,Jun,21,300,365,229.13,829.5,0.0396
1958,Jun,22,200,455,121.61,485.49,0.1728
1958,Jun,23,200,533,232.81,603.4,0.1372
1958,Jun,24,150,538,176.39,554.7,0.0303
1958,Jun,25,200,415,219.43,736.97,0.2966
1958,Jun,26,150,535,180.97,579.47,0.1172
1958,Jun,27,150,539,209.99,650.08,0.0866
1958,Jun,28,200,460,151.56,422.59,0.1043
1958,Jun,29,150,587,151.92,418.69,0.0982
1958,Jun,30,150,528,156.36,617.52,0.086
1958,Jul,1,200,491,185.93,686.87,0.1124
1958,Jul,2,300,593,211.77,664.91,0.1255
1958,Jul,3,300,412,264.44,798.94,0.1302
1958,Jul,4,200,427,127.26,389.28,0.0437
1958,Jul,5,250,461,152.57,526.74,0.2685
1958,Jul,6,250,455,149.38,585.89,0.0372
1958,Jul,7,300,578,191.78,655.73,0.0321
1958,Jul,8,150,488,220.92,722.24,0.0287
1958,Jul,9,150,445,226.63,810.67,0.0084
1958,Jul,10,300,208,109.71,381.11,0.0656
1958,Jul,11,300,504,186.88,728.83,0.0487
1958,Jul,12,200,619,172.33,610.31,0.2033
1958,Jul,13,150,540,224.45,735.57,0.2262
1958,Jul,14,150,578,124.83,345.39,0.2203
1958,Jul,15,300,644,293.1,1166.25,0.1226
1958,Jul,16,300,410,160.32,492.96,0.0957
1958,Jul,17,250,438,263.36,797.77,0.0461
1958,Jul,18,250,515,298.88,903.85,0.053
1958,Jul,19,200,407,102.56,390.19,0.0256
1958,Jul,20,300,672,250.33,830.57,0.0701
1958,Jul,21,250,446,144.5,418.02,0.0787
1958,Jul,22,150,502,255.16,687.13,0.0679
1958,Jul,23,300,362,239.04,716.25,0.0467
1958,Jul,24,300,526,113.14,420.67,0.1317
1958,Jul,25,250,363,189.89,605.24,0.1517
1958,Jul,26,200,518,100.29,367.21,0.1267
1958,Jul,27,300,513,115.19,358.71,0.1266
1958,Jul,28,250,571,160.36,489.6,0.1751
1958,Jul,29,200,329,196.85,636.98,0.1279
1958,Jul,30,300,431,232.94,665.56,0.1012
1958,Aug,1,300,514,299.32,799.27,0.0537
1958,Aug,2,200,534,203.09,614.9,0.0293
1958,Aug,3,300,445,276.8,868.39,0.0546
1958,Aug,4,300,545,280.92,778.9,0.0478
1958,Aug,5,300,456,166.31,612.75,0.1169
1958,Aug,6,250,449,150.25,427.14,0.0784
1958,Aug,7,200,479,179.37,512.46,0.0312
1958,Aug,8,200,416,263.11,910.01,0.0302
1958,Aug,9,200,501,250.86,694.97,0.0686
1958,Aug,10,200,349,168.43,463.63,0.0559
1958,Aug,11,200,299,110.85,350.9,0.1167
1958,Aug,12,300,429,203.49,770.9,0.0662
1958,Aug,13,150,567,272.82,913.44,0.0431
1958,Aug,14,300,423,137.65,539.36,0.0475
1958,Aug,15,250,345,291.57,738.53,0.0653
1958,Aug,16,200,588,243.3,729.96,0.0921
1958,Aug,17,200,412,238.86,689.59,0.0717
1958,Aug,18,300,561,236.48,840.83,0.0228
1958,Aug,19,200,527,196.2,495.98,0.0147
1958,Aug,20,300,504,216.66,630.15,0.0611
1958,Aug,21,200,551,278.84,1075.38,0.2019
1958,Aug,22,150,559,104.28,377.72,0.2828
1958,Aug,23,150,510,240.57,947.66,0.1192
1958,Aug,24,200,567,104.79,403.76,0.0652
1958,Aug,25,150,408,246.02,970.84,0.0674
1958,Aug,26,150,493,224.66,815.96,0.006
1958,Aug,27,150,550,129.34,494.55,0.1713
1958,Aug,28,300,442,271.66,834.19,0.0516
1958,Aug,29,150,484,250.85,694.75,0.1234
1958,Aug,30,150,526,225.93,797.71,0.0854
1958,Sep,1,200,436,270.51,832.19,0.2616
1958,Sep,2,150,363,139.38,493.66,0.0753
1958,Sep,3,250,484,280.91,1077.47,0.202
1958,Sep,4,200,403,222.29,857.77,0.1171
1958,Sep,5,200,452,151.14,513.0,0.0508
1958,Sep,6,150,409,201.01,540.77,0.1448
1958,Sep,7,300,442,161.1,565.09,0.1915
1958,Sep,8,200,408,262.79,953.57,0.0463
1958,Sep,9,200,262,212.57,829.41,0.0674
1958,Sep,10,150,406,150.16,505.35,0.1023
1958,Sep,11,300,424,221.2,616.43,0.0312
1958,Sep,12,150,349,174.87,668.29,0.0313
1958,Sep,13,250,350,295.4,985.39,0.1222
1958,Sep,14,300,533,164.97,563.75,0.1659
1958,Sep,15,150,423,117.75,467.52,0.045
1958,Sep,16,200,377,270.78,744.11,0.0722
1958,Sep,17,250,379,150.52,389.27,0.2061
1958,Sep,18,200,329,263.65,810.72,0.0576
1958,Sep,19,250,460,171.74,654.58,0.0381
1958,Sep,20,300,564,193.14,649.06,0.0606
1958,Sep,21,300,599,231.24,767.37,0.0431
1958,Sep,22,200,447,122.95,359.43,0.1244
1958,Sep,23,150,475,113.76,442.47,0.0484
1958,Sep,24,150,473,148.79,567.85,0.1066
1958,Sep,25,150,431,135.19,469.71,0.2899
1958,Sep,26,200,518,294.47,1092.95,0.1193
1958,Sep,27,300,273,168.49,558.9,0.038
1958,Sep,28,200,411,246.1,748.58,0.0289
1958,Sep,29,300,550,288.83,744.07,0.0955
1958,Sep,30,150,394,143.57,460.3,0.0568
1958,Oct,1,150,426,171.6,552.81,0.0543
1958,Oct,2,300,382,232.85,841.39,0.101
1958,Oct,3,300,366,252.73,806.4,0.1449
1958,Oct,4,200,305,175.01,693.72,0.0608
1958,Oct,5,300,303,126.62,433.86,0.1307
1958,Oct,6,300,349,107.76,319.38,0.0868
1958,Oct,7,200,343,214.49,641.09,0.0383
1958,Oct,8,200,378,275.59,1018.76,0.0218
1958,Oct,9,150,255,189.52,578.36,0.1586
1958,Oct,10,200,363,160.96,591.41,0.035
1958,Oct,11,150,322,174.41,630.46,0.1863
1958,Oct,12,300,364,176.65,651.73,0.1595
1958,Oct,13,250,321,203.36,509.14,0.071
1958,Oct,14,200,393,251.01,806.9,0.0816
1958,Oct,15,250,304,138.27,354.5,0.1146
1958,Oct,16,200,510,132.43,518.53,0.0442
1958,Oct,17,150,406,214.7,572.75,0.0417
1958,Oct,18,150,298,169.17,573.32,0.0985
1958,Oct,19,150,515,213.84,696.26,0.0103
1958,Oct,20,150,383,102.0,404.83,0.0772
1958,Oct,21,300,438,219.2,772.87,0.115
1958,Oct,22,250,403,120.25,432.44,0.1062
1958,Oct,23,250,398,119.89,364.99,0.2925
1958,Oct,24,150,271,292.19,1098.91,0.1002
1958,Oct,25,200,437,146.88,583.68,0.4001
1958,Oct,26,200,577,186.42,722.04,0.3116
1958,Oct,27,150,422,259.26,699.98,0.0906
1958,Oct,28,200,363,144.0,508.76,0.0198
1958,Oct,29,250,312,109.24,352.44,0.1077
1958,Oct,30,300,333,158.03,431.86,0.0565
1958,Nov,1,250,258,104.74,406.5,0.1083
1958,Nov,2,150,305,180.78,454.56,0.0536
1958,Nov,3,150,333,237.31,864.32,0.1846
1958,Nov,4,300,297,170.18,562.2,0.0602
1958,Nov,5,300,338,102.37,359.98,0.1242
1958,Nov,6,150,243,146.99,399.67,0.0115
1958,Nov,7,250,387,209.03,767.9,0.0486
1958,Nov,8,250,227,241.63,826.57,0.2106
1958,Nov,9,300,412,149.29,539.97,0.1694
1958,Nov,10,300,335,238.65,826.49,0.0695
1958,Nov,11,150,203,231.15,625.0,0.0581
1958,Nov,12,150,209,113.96,452.72,0.0184
1958,Nov,13,200,301,264.92,703.59,0.1699
1958,Nov,14,150,389,244.48,877.84,0.0214
1958,Nov,15,200,284,214.18,599.17,0.0637
1958,Nov,16,150,219,187.99,748.76,0.1754
1958,Nov,17,300,303,141.01,494.33,0.0233
1958,Nov,18,200,391,145.28,450.63,0.2251
1958,Nov,19,150,352,225.28,737.23,0.0383
1958,Nov,20,300,240,133.35,435.96,0.0671
1958,Nov,21,250,339,210.36,681.33,0.1526
1958,Nov,22,300,335,277.98,1055.59,0.1278
1958,Nov,23,200,289,236.43,822.25,0.0877
1958,Nov,24,200,343,201.16,723.03,0.0849
1958,Nov,25,300,424,126.51,414.55,0.0699
1958,Nov,26,250,406,232.47,804.55,0.0777
1958,Nov,27,200,349,113.02,401.12,0.0724
1958,Nov,28,150,304,265.96,774.49,0.0192
1958,Nov,29,200,324,256.72,714.17,0.1085
1958,Nov,30,150,282,214.17,563.74,0.0245
1958,Dec,1,250,403,208.41,704.33,0.0802
1958,Dec,2,300,444,276.41,1048.82,0.0357
1958,Dec,3,200,337,176.36,647.64,0.0423
1958,Dec,4,300,263,163.49,541.28,0.1084
1958,Dec,5,150,273,256.1,814.41,0.073
1958,Dec,6,300,392,231.02,811.12,0.0138
1958,Dec,7,300,464,243.42,954.75,0.0713
1958,Dec,8,250,480,197.27,635.79,0.1501
1958,Dec,9,250,398,142.72,496.51,0.0833
1958,Dec,10,150,338,246.62,751.47,0.0964
1958,Dec,11,250,358,172.98,682.72,0.1101
1958,Dec,12,200,395,124.2,473.12,0.0753
1958,Dec,13,200,327,264.77,723.78,0.0915
1958,Dec,14,250,319,149.11,497.63,0.0312
1958,Dec,15,200,85,107.46,365.01,0.1866
1958,Dec,16,200,332,163.69,509.85,0.066
1958,Dec,17,250,310,243.18,923.63,0.0082
1958,Dec,18,200,346,171.36,452.22,0.0675
1958,Dec,19,150,291,273.92,956.73,0.0943
1958,Dec,20,200,75,118.71,303.64,0.1127
1958,Dec,21,250,345,216.41,823.76,0.0294
1958,Dec,22,300,377,239.05,600.93,0.0494
1958,Dec,23,300,318,194.19,664.01,0.0245
1958,Dec,24,200,262,223.14,750.47,0.0228
1958,Dec,25,150,278,237.75,927.77,0.1084
1958,Dec,26,250,319,157.24,493.2,0.1375
1958,Dec,27,150,376,235.26,921.34,0.138
1958,Dec,28,300,268,273.82,1031.19,0.062
1958,Dec,29,300,360,117.74,456.54,0.1001
1958,Dec,30,300,363,109.65,418.2,0.1284
1959,Jan,1,150,352,299.94,761.78,0.086
1959,Jan,2,250,395,155.65,398.89,0.0914
1959,Jan,3,150,321,263.31,880.68,0.0391
1959,Jan,4,300,356,192.83,754.95,0.0853
1959,Jan,5,300,226,163.02,525.37,0.178
1959,Jan,6,150,442,264.12,937.33,0.1106
1959,Jan,7,250,319,148.37,539.01,0.0916
1959,Jan,8,150,261,207.35,545.86,0.0252
1959,Jan,9,150,280,153.46,528.29,0.2049
1959,Jan,10,300,310,283.76,848.63,0.0274
1959,Jan,11,300,392,117.96,354.02,0.1119
1959,Jan,12,300,352,257.38,772.56,0.0119
1959,Jan,13,150,389,234.37,848.54,0.0942
1959,Jan,14,250,361,285.26,1104.96,0.0485
1959,Jan,15,150,443,187.78,572.49,0.0182
1959,Jan,16,300,367,116.87,424.34,0.1533
1959,Jan,17,200,474,299.67,838.91,0.0391
1959,Jan,18,150,299,166.93,664.35,0.0815
1959,Jan,19,300,359,224.27,762.77,0.0471
1959,Jan,20,250,330,203.31,630.07,0.1508
1959,Jan,21,250,350,194.51,540.9,0.1583
1959,Jan,22,300,278,236.07,709.08,0.02
1959,Jan,23,300,342,232.8,778.86,0.0512
1959,Jan,24,250,381,270.73,903.67,0.1631
1959,Jan,25,250,347,262.54,803.08,0.0745
1959,Jan,26,150,397,160.99,622.69,0.0961
1959,Jan,27,150,337,228.48,749.25,0.1393
1959,Jan,28,250,342,133.76,493.64,0.0448
1959,Jan,29,250,263,138.77,521.93,0.0371
1959,Jan,30,300,410,288.88,853.9,0.1209
1959,Feb,1,250,278,284.99,836.14,0.2577
1959,Feb,2,300,311,269.06,1039.1,0.1894
1959,Feb,3,300,339,199.28,592.86,0.0349
1959,Feb,4,150,189,136.61,362.43,0.0805
1959,Feb,5,300,420,293.55,1046.08,0.2331
1959,Feb,6,300,430,245.62,861.92,0.0573
1959,Feb,7,150,315,128.41,349.1,0.0562
1959,Feb,8,250,344,133.92,357.5,0.1254
1959,Feb,9,150,264,193.47,717.82,0.0247
1959,Feb,10,250,391,188.57,535.63,0.0156
1959,Feb,11,200,175,287.62,1098.08,0.0982
1959,Feb,12,150,171,126.34,485.87,0.0131
1959,Feb,13,300,244,215.7,664.3,0.0638
1959,Feb,14,250,345,219.42,571.91,0.0616
1959,Feb,15,150,329,137.89,403.74,0.1645
1959,Feb,16,300,418,129.95,451.91,0.1006
1959,Feb,17,150,343,133.15,369.38,0.0938
1959,Feb,18,300,323,253.63,938.57,0.0374
1959,Feb,19,200,286,152.64,468.36,0.0197
1959,Feb,20,150,279,148.06,499.45,0.0549
1959,Feb,21,200,300,229.73,875.9,0.1297
1959,Feb,22,200,349,172.61,682.59,0.0461
1959,Feb,23,200,349,278.97,1075.65,0.1073
1959,Feb,24,150,507,224.28,599.68,0.0223
1959,Feb,25,250,396,144.87,429.09,0.2321
1959,Feb,26,200,264,262.39,953.1,0.1012
1959,Feb,27,300,293,166.69,486.35,0.1018
1959,Feb,28,200,445,185.03,556.68,0.0179
1959,Feb,29,200,447,216.75,770.63,0.0179
1959,Feb,30,150,293,266.1,802.76,0.0194
1959,Mar,1,200,429,150.01,397.06,0.1352
1959,Mar,2,250,313,208.59,692.86,0.1214
1959,Mar,3,250,365,101.29,394.24,0.0572
1959,Mar,4,200,296,150.83,507.05,0.1737
1959,Mar,5,250,463,231.14,607.19,0.1541
1959,Mar,6,250,330,156.0,433.56,0.0684
1959,Mar,7,200,329,299.07,1040.86,0.0447
1959,Mar,8,300,527,195.17,722.44,0.058
1959,Mar,9,250,362,289.87,893.54,0.0768
1959,Mar,10,150,429,255.06,687.24,0.0793
1959,Mar,11,150,622,110.38,411.94,0.0571
1959,Mar,12,300,328,248.83,695.03,0.0518
1959,Mar,13,250,426,144.71,443.54,0.0631
1959,Mar,14,300,315,288.77,758.56,0.0855
1959,Mar,15,250,380,246.52,968.02,0.0293
1959,Mar,16,300,513,125.29,385.95,0.1126
1959,Mar,17,200,381,269.27,995.59,0.0344
1959,Mar,18,200,543,195.04,729.69,0.1043
1959,Mar,19,200,539,140.47,427.76,0.0501
1959,Mar,20,150,219,226.12,633.12,0.1865
1959,Mar,21,150,506,130.46,383.84,0.0494
1959,Mar,22,250,418,143.92,508.76,0.2228
1959,Mar,23,200,452,102.22,310.45,0.1152
1959,Mar,24,150,461,218.52,693.59,0.2224
1959,Mar,25,150,206,221.38,741.33,0.1868
1959,Mar,26,300,409,103.1,403.05,0.0616
1959,Mar,27,300,351,235.8,936.72,0.2296
1959,Mar,28,200,522,103.46,323.43,0.0273
1959,Mar,29,150,355,164.31,454.66,0.0366
1959,Mar,30,250,367,225.2,894.78,0.0774
1959,Apr,1,300,451,276.86,887.61,0.1195
1959,Apr,2,200,373,147.66,499.02,0.0486
1959,Apr,3,200,560,123.43,438.18,0.1211
1959,Apr,4,150,467,285.79,887.14,0.053
1959,Apr,5,300,280,116.39,408.76,0.0166
1959,Apr,6,250,300,234.6,761.5,0.0224
1959,Apr,7,300,498,164.36,569.29,0.1584
1959,Apr,8,250,459,237.69,774.82,0.0663
1959,Apr,9,200,351,221.25,560.25,0.0756
1959,Apr,10,200,552,153.87,549.5,0.059
1959,Apr,11,300,480,274.48,771.12,0.0295
1959,Apr,12,250,327,101.62,272.38,0.1916
1959,Apr,13,150,505,276.91,789.04,0.1637
1959,Apr,14,300,343,195.02,716.04,0.0819
1959,Apr,15,300,290,258.92,992.19,0.0234
1959,Apr,16,300,405,232.62,642.54,0.0559
1959,Apr,17,150,390,132.98,373.37,0.1681
1959,Apr,18,150,398,173.55,637.54,0.0847
1959,Apr,19,300,286,271.82,886.25,0.2255
1959,Apr,20,200,368,105.66,318.4,0.0445
1959,Apr,21,250,285,269.39,900.62,0.039
1959,Apr,22,250,446,280.36,790.49,0.1121
1959,Apr,23,250,393,285.21,1022.2,0.0591
1959,Apr,24,300,234,167.06,560.66,0.1162
1959,Apr,25,200,405,273.56,924.75,0.0757
1959,Apr,26,150,564,153.24,549.27,0.1019
1959,Apr,27,150,394,249.95,747.06,0.1906
1959,Apr,28,250,417,261.49,799.93,0.0504
1959,Apr,29,250,387,248.78,903.38,0.1373
1959,Apr,30,200,406,245.34,654.47,0.0143
1959,May,1,250,372,285.42,730.95,0.0864
1959,May,2,250,510,237.93,666.65,0.0555
1959,May,3,300,375,150.2,447.31,0.0734
1959,May,4,250,292,240.35,623.77,0.1733
1959,May,5,200,428,116.71,382.15,0.1727
1959,May,6,150,627,205.78,732.7,0.0728
1959,May,7,200,272,267.31,685.6,0.0986
1959,May,8,200,484,195.14,539.97,0.0349
1959,May,9,200,325,290.31,812.89,0.0453
1959,May,10,150,521,265.07,1040.48,0.0671
1959,May,11,250,257,182.91,534.39,0.016
1959,May,12,250,386,141.17,523.85,0.1258
1959,May,13,300,495,126.11,457.63,0.0424
1959,May,14,300,481,169.85,458.06,0.0498
1959,May,15,200,517,100.99,313.53,0.0691
1959,May,16,250,447,247.26,659.19,0.0896
1959,May,17,200,296,257.22,687.89,0.1363
1959,May,18,250,354,292.5,929.77,0.0433
1959,May,19,150,397,276.83,759.11,0.0475
1959,May,20,150,526,267.38,751.96,0.0455
1959,May,21,150,390,226.1,835.76,0.0098
1959,May,22,150,516,202.08,762.38,0.1212
1959,May,23,300,445,143.58,424.43,0.0537
1959,May,24,200,576,244.73,936.12,0.0222
1959,May,25,250,347,198.87,689.23,0.0887
1959,May,26,200,394,171.98,510.05,0.1837
1959,May,27,200,114,230.55,653.42,0.0192
1959,May,28,200,470,295.72,1162.34,0.0686
1959,May,29,250,414,209.57,649.2,0.0491
1959,May,30,200,378,154.31,527.63,0.0793
1959,Jun,1,200,374,242.18,834.24,0.1414
1959,Jun,2,150,597,272.43,751.86,0.0881
1959,Jun,3,250,465,148.27,578.3,0.0542
1959,Jun,4,300,570,162.73,528.77,0.0642
1959,Jun,5,150,362,140.15,361.7,0.0353
1959,Jun,6,250,471,134.34,500.24,0.0752
1959,Jun,7,200,513,240.96,923.06,0.155
1959,Jun,8,250,433,237.82,691.25,0.0654
1959,Jun,9,200,368,226.93,851.97,0.2328
1959,Jun,10,250,587,225.06,730.22,0.093
1959,Jun,11,250,414,230.28,820.79,0.0827
1959,Jun,12,250,497,296.93,968.03,0.1668
1959,Jun,13,200,498,270.86,851.96,0.1881
1959,Jun,14,300,426,112.25,342.85,0.1373
1959,Jun,15,200,357,158.8,447.8,0.1544
1959,Jun,16,200,381,112.06,428.41,0.0522
1959,Jun,17,150,365,204.17,777.07,0.0631
1959,Jun,18,250,530,142.99,393.92,0.013
1959,Jun,19,200,524,105.79,356.09,0.0162
1959,Jun,20,200,381,142.02,455.62,0.1007
1959,Jun,21,150,470,233.11,735.96,0.0448
1959,Jun,22,200,585,226.99,808.68,0.0514
1959,Jun,23,250,561,242.15,712.68,0.0985
1959,Jun,24,250,518,153.02,573.24,0.1312
1959,Jun,25,300,577,226.18,841.9,0.1041
1959,Jun,26,150,467,176.92,595.7,0.1957
1959,Jun,27,200,403,165.06,496.48,0.0631
1959,Jun,28,250,304,190.77,706.25,0.169
1959,Jun,29,300,397,220.55,849.66,0.2255
1959,Jun,30,150,592,102.87,333.96,0.0914
1959,Jul,1,250,432,218.99,623.4,0.0468
1959,Jul,2,300,599,110.87,395.32,0.1681
1959,Jul,3,300,460,104.65,399.12,0.0112
1959,Jul,4,150,364,138.75,413.55,0.0109
1959,Jul,5,300,730,294.97,943.87,0.2027
1959,Jul,6,200,663,294.89,900.65,0.0629
1959,Jul,7,200,642,294.21,1088.05,0.0551
